"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/13/2024","AQS","120992005","3","6.4","ug/m3 LC","36","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/14/2024","AQS","120992005","3","6.7","ug/m3 LC","37","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/15/2024","AQS","120992005","3","6.6","ug/m3 LC","37","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/16/2024","AQS","120992005","3","8.6","ug/m3 LC","48","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/17/2024","AQS","120992005","3","8.6","ug/m3 LC","48","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/18/2024","AQS","120992005","3","10.9","ug/m3 LC","54","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/19/2024","AQS","120992005","3","6.7","ug/m3 LC","37","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/20/2024","AQS","120992005","3","5.4","ug/m3 LC","30","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/21/2024","AQS","120992005","3","5","ug/m3 LC","28","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/22/2024","AQS","120992005","3","5.3","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/23/2024","AQS","120992005","3","4.7","ug/m3 LC","26","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/24/2024","AQS","120992005","3","5.6","ug/m3 LC","31","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/25/2024","AQS","120992005","3","6","ug/m3 LC","33","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/26/2024","AQS","120992005","3","5.3","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/27/2024","AQS","120992005","3","6.3","ug/m3 LC","35","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/28/2024","AQS","120992005","3","7.9","ug/m3 LC","44","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/29/2024","AQS","120992005","3","6.1","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/30/2024","AQS","120992005","3","5","ug/m3 LC","28","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"03/31/2024","AQS","120992005","3","4.5","ug/m3 LC","25","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/01/2024","AirNow","120992005","3","5","ug/m3 LC","28","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/02/2024","AirNow","120992005","3","7.8","ug/m3 LC","43","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/03/2024","AirNow","120992005","3","9.9","ug/m3 LC","52","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/04/2024","AirNow","120992005","3","8.5","ug/m3 LC","47","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/05/2024","AirNow","120992005","3","5.1","ug/m3 LC","28","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/06/2024","AirNow","120992005","3","9.1","ug/m3 LC","51","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/07/2024","AirNow","120992005","3","6.9","ug/m3 LC","38","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/08/2024","AirNow","120992005","3","4.1","ug/m3 LC","23","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/09/2024","AirNow","120992005","3","5.3","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/10/2024","AirNow","120992005","3","8.4","ug/m3 LC","47","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/11/2024","AirNow","120992005","3","11.7","ug/m3 LC","56","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/12/2024","AirNow","120992005","3","9","ug/m3 LC","50","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/13/2024","AirNow","120992005","3","6.2","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/14/2024","AirNow","120992005","3","4.2","ug/m3 LC","23","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/15/2024","AirNow","120992005","3","6.2","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/16/2024","AirNow","120992005","3","5.9","ug/m3 LC","33","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/17/2024","AirNow","120992005","3","6","ug/m3 LC","33","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/18/2024","AirNow","120992005","3","5.8","ug/m3 LC","32","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/19/2024","AirNow","120992005","3","6.1","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/20/2024","AirNow","120992005","3","6.6","ug/m3 LC","37","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/21/2024","AirNow","120992005","3","6.4","ug/m3 LC","36","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/22/2024","AirNow","120992005","3","7","ug/m3 LC","39","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/23/2024","AirNow","120992005","3","6.1","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/24/2024","AirNow","120992005","3","5.5","ug/m3 LC","31","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/25/2024","AirNow","120992005","3","8","ug/m3 LC","44","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/26/2024","AirNow","120992005","3","5.3","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/27/2024","AirNow","120992005","3","7.4","ug/m3 LC","41","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/28/2024","AirNow","120992005","3","9.2","ug/m3 LC","51","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/29/2024","AirNow","120992005","3","7.3","ug/m3 LC","41","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"04/30/2024","AirNow","120992005","3","8.2","ug/m3 LC","46","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/01/2024","AirNow","120992005","3","6.8","ug/m3 LC","38","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/02/2024","AirNow","120992005","3","5.7","ug/m3 LC","32","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/03/2024","AirNow","120992005","3","5.2","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/04/2024","AirNow","120992005","3","5.3","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/05/2024","AirNow","120992005","3","5.7","ug/m3 LC","32","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/06/2024","AirNow","120992005","3","6.2","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/07/2024","AirNow","120992005","3","6.1","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/08/2024","AirNow","120992005","3","6.5","ug/m3 LC","36","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/09/2024","AirNow","120992005","3","6.1","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/12/2024","AirNow","120992005","3","8.7","ug/m3 LC","48","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/13/2024","AirNow","120992005","3","10.9","ug/m3 LC","54","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/14/2024","AirNow","120992005","3","11.6","ug/m3 LC","56","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/15/2024","AirNow","120992005","3","14.5","ug/m3 LC","61","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/16/2024","AirNow","120992005","3","17.4","ug/m3 LC","66","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/17/2024","AirNow","120992005","3","19.1","ug/m3 LC","70","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/18/2024","AirNow","120992005","3","17.4","ug/m3 LC","66","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/19/2024","AirNow","120992005","3","14.1","ug/m3 LC","60","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/20/2024","AirNow","120992005","3","10.1","ug/m3 LC","53","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/21/2024","AirNow","120992005","3","5.8","ug/m3 LC","32","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/22/2024","AirNow","120992005","3","3.9","ug/m3 LC","22","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/23/2024","AirNow","120992005","3","4.5","ug/m3 LC","25","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/24/2024","AirNow","120992005","3","4.6","ug/m3 LC","26","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/25/2024","AirNow","120992005","3","4.7","ug/m3 LC","26","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/26/2024","AirNow","120992005","3","7.1","ug/m3 LC","39","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/27/2024","AirNow","120992005","3","6.5","ug/m3 LC","36","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/28/2024","AirNow","120992005","3","5.7","ug/m3 LC","32","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/29/2024","AirNow","120992005","3","9.5","ug/m3 LC","52","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/30/2024","AirNow","120992005","3","8.4","ug/m3 LC","47","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"05/31/2024","AirNow","120992005","3","6.9","ug/m3 LC","38","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/01/2024","AirNow","120992005","3","8.6","ug/m3 LC","48","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/02/2024","AirNow","120992005","3","7.6","ug/m3 LC","42","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/03/2024","AirNow","120992005","3","5.9","ug/m3 LC","33","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/04/2024","AirNow","120992005","3","6.9","ug/m3 LC","38","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/05/2024","AirNow","120992005","3","5.6","ug/m3 LC","31","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/06/2024","AirNow","120992005","3","5","ug/m3 LC","28","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/07/2024","AirNow","120992005","3","4.9","ug/m3 LC","27","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/08/2024","AirNow","120992005","3","5.2","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/09/2024","AirNow","120992005","3","4.5","ug/m3 LC","25","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/10/2024","AirNow","120992005","3","5.4","ug/m3 LC","30","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/11/2024","AirNow","120992005","3","6.7","ug/m3 LC","37","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/12/2024","AirNow","120992005","3","5.3","ug/m3 LC","29","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/13/2024","AirNow","120992005","3","3.8","ug/m3 LC","21","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/14/2024","AirNow","120992005","3","3.9","ug/m3 LC","22","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/15/2024","AirNow","120992005","3","12","ug/m3 LC","56","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/16/2024","AirNow","120992005","3","13.4","ug/m3 LC","59","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/17/2024","AirNow","120992005","3","6.3","ug/m3 LC","35","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/18/2024","AirNow","120992005","3","6.2","ug/m3 LC","34","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/19/2024","AirNow","120992005","3","6.8","ug/m3 LC","38","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/20/2024","AirNow","120992005","3","7.9","ug/m3 LC","44","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/21/2024","AirNow","120992005","3","6","ug/m3 LC","33","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/22/2024","AirNow","120992005","3","6.5","ug/m3 LC","36","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/23/2024","AirNow","120992005","3","3.2","ug/m3 LC","18","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/24/2024","AirNow","120992005","3","2.7","ug/m3 LC","15","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/25/2024","AirNow","120992005","3","2.9","ug/m3 LC","16","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/26/2024","AirNow","120992005","3","3.5","ug/m3 LC","19","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
